id_rtufecha,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_init,enviados,fallidos,alarmas,duracion_int,tipo_evento
44287CHAVARRIA_N,945895,0,710746,27026125,0,1,0,0,0,0
44331PIURA2_N,3234471,0,2429164,92507729,0,75,7,0,0,2
44287CHICLAYO_N,1598020,0,1199508,55384409,0,3,0,0,0,0
44287TRUJILLO_N,3127751,6,2347808,99279524,0,7,0,3,32,0
44287COTARUSE_N,1628489,0,1222080,52577068,0,1,0,0,0,0
44287SOCABAYA_REP_N,1230756,0,923972,37064248,3,6,0,0,0,0
44318POMACO,211155,80,1056635,9124150,7,2,0,0,0,0
44318TOCACHE_N,901007,0,677178,24653377,0,2,0,0,0,0
44318SANROS_N,1419786,0,1065858,40782581,0,1,0,0,0,0
44318ZAPALLAL,235717,434,1180895,2605060,0,18,0,0,0,0
44318CHILCA1,208923,28,1044915,6616707,0,8,0,0,0,0
44318SOCABAYA_N,2030278,0,1523670,64379107,0,2,0,0,0,0
44318TRUJILLNUEV,133200,3192,691905,12981687,0,2,0,0,0,0
44318HUAYUCACHI,274755,4,1373900,1763455,0,4,0,0,0,0
44318LANINA_N,2746909,0,2061776,82549378,0,1,0,0,0,0
44318MARCONA,5600076,0,4201142,210432999,0,2,0,0,0,0
44318CARABAYLLO,256343,275,1284970,7528221,0,8,0,0,0,0
44277PIURA2_N,3240775,0,2432594,91553893,0,46,42,0,0,2
44273PIURA2_N,3241548,0,2433110,92985736,0,21,18,0,0,2
44318HUANUCO_N,1478091,0,1109718,40226403,0,1,0,0,0,0
44198PIURA2_N,3245416,0,2436380,91994383,0,63,64,0,0,2
44318TINGOM_ETS_N,354087,0,266618,25547526,0,2,0,0,0,0
44318SANJUAN_N,889390,0,668420,24707714,0,4,0,0,0,0
44318ZORRITOS_N,981256,0,737810,27229898,0,3,0,0,0,0
44318TALARA N,215637,0,162846,5869818,0,3,0,0,0,0
44318CHIMBOTENVA_N,722728,0,542846,19931185,0,3,0,0,0,0
44329PIURA2_N,3253227,0,2442708,92687506,3,59,6,0,0,2
44318LA_BREA,845841,0,635136,24901613,0,3,0,0,0,0
44318REQUE,1788143,0,1342048,56876004,0,8,0,0,0,0
44318CHAVARRIA_N,845226,1,634946,24166094,0,1,0,0,0,0
44284PIURA2_N,3267453,0,2452800,93612434,1,30,27,0,0,2
44318CHICLAYO_N,1796534,0,1348506,63084240,0,5,0,0,0,0
44281PIURA2_N,3281850,0,2463824,93565979,0,16,9,0,0,2
44319SANROS_N,1379882,0,1035862,39386379,0,2,0,0,0,0
44319ZAPALLAL,237183,186,1188565,2430873,0,4,0,0,0,0
44319CHILCA1,208358,28,1042520,6640903,0,4,0,0,0,0
44287PIURA2_N,3283513,0,2464524,94704866,0,7,3,0,0,2
44319VENTANILLA,200135,273,1003655,6328855,0,2,0,0,0,0
44319SOCABAYA_N,2020044,0,1515986,64110758,0,4,0,0,0,0
44319TRUJILLNUEV,130733,3195,680730,13647716,4,2,0,0,0,0
44319LANINA_N,2792289,0,2095744,84715361,0,6,0,0,0,0
44219TRUJILLO_N,3298666,0,2475672,104176738,0,7,4,0,0,2
44319CARABAYLLO,259390,343,1300730,7008615,0,13,0,0,0,0
44319GUADALUPE_N,1483895,0,1115266,41276055,0,6,0,0,0,0
44319PARAGSHA_NVA,187467,349,941085,8917963,6,4,0,0,0,0
44330PIURA2_N,3303240,0,2480154,94210206,0,92,9,0,0,2
44285PIURA2_N,3309618,0,2484280,95225851,0,15,10,0,0,2
44319TINGOM_ETS_N,360895,0,271742,26370447,0,2,0,0,0,0
44319MOQUEGUA_N,89564,0,67620,4272265,0,6,0,0,0,0
44319SANJUAN_N,842376,1,633284,23406090,3,2,0,0,0,0
44319ICA,136726,109,686115,14070024,2,12,0,0,0,0
44319ZORRITOS_N,922919,0,694026,25616307,0,11,0,0,0,0
44324PIURA2_N,3326639,0,2496704,95276287,0,93,1,0,0,2
44319CARAPONGO,672234,6,504822,32423202,10,8,0,1,120,0
44321PIURA2_N,3336755,0,2504696,95989543,0,16,1,0,0,2
44288PIURA2_N,3384055,0,2539806,96919944,2,51,51,0,0,2
44289PIURA2_N,3387063,0,2542734,96961535,0,11,9,0,0,2
44319CHAVARRIA_N,841813,0,632508,24010285,0,2,0,0,0,0
44282PIURA2_N,3405673,0,2556326,97005308,1,24,19,0,0,2
44319CHICLAYO_N,1724309,0,1294378,59287419,0,22,0,1,4,0
44255YARABAMBA,4159680,2,3121014,213577764,1,5,5,0,0,1
44319PAPUJUNE,83788,0,53490,5179301,0,8,0,0,0,0
44320AZANGARO,172544,0,862795,1880335,0,2,0,0,0,0
44320SANROS_N,1369392,0,1028036,39307349,0,1,0,0,0,0
44320ZAPALLAL,237163,539,1188750,2384681,0,10,0,0,0,0
44320HUACHO,116106,158,582385,6424786,0,2,0,0,0,0
44320VENTANILLA,199619,265,1001060,6403120,0,2,0,0,0,0
44320HUAYUCACHI,275405,12,1377190,1635581,0,6,0,0,0,0
44320PIURA2_N,3419136,0,2566768,98271549,0,37,5,0,0,2
44243PIURA2_N,3424707,0,2570768,99933117,0,59,55,0,0,2
44320CARABAYLLO,251751,293,1262205,7936446,0,8,0,0,0,0
44320GUADALUPE_N,1419104,0,1065744,39538306,0,4,0,0,0,0
44320PARAGSHA_NVA,182701,400,917780,8967567,6,6,0,0,0,0
44278PIURA2_N,3427029,0,2572730,98530014,0,70,69,0,0,2
44325PIURA2_N,3438704,0,2582066,99148323,1,71,100,0,0,2
44320TINGOM_ETS_N,342309,0,257786,24395175,0,3,0,0,0,0
44299PIURA2_N,3497782,0,2626526,101204717,0,119,21,1,17,2
44320ICA,144152,123,724070,12751169,0,15,0,0,0,0
44320ZORRITOS_N,1034880,0,778076,28945573,0,2,0,0,0,0
44320CARAPONGO,596376,0,447826,26316105,2,3,0,0,0,0
44320CHIMBOTENVA_N,657436,0,493972,18052966,0,5,0,0,0,0
44336MANTARO_N,4173601,0,3131082,131661047,0,5,3,1,444,1
44320REQUE,1468384,0,1102202,45141742,0,2,0,0,0,0
44320CHAVARRIA_N,866743,1,651068,24744655,0,2,0,0,0,0
44320PUCALLPA_N,214771,0,161922,43789633,0,2,0,0,0,0
44304PIURA2_N,3519562,0,2642288,101675583,0,16,1,0,0,2
44320CHICLAYO_N,1508622,3,1133230,52566911,1,12,0,2,90,0
44203MARCONA,5132125,1,3850368,192451756,6,13,10,1,4,1
44320PAPUJUNE,103426,0,74062,7518515,0,2,0,0,0,0
44262PIURA2_N,3533571,0,2652080,103135169,0,29,22,0,0,2
44321TINTAYA_N,590454,0,443688,17968643,0,6,0,0,0,0
44321ZAPALLAL,236211,587,1184675,2417616,0,10,0,0,0,0
44220MARCONA,5486426,3,4116122,207842926,0,13,9,4,16,1
44221PIURA2_N,3533739,0,2652806,102318355,0,34,34,0,0,2
44321VENTANILLA,197295,295,989755,6601893,0,1,0,1,6,0
44321TRUJILLNUEV,147856,3300,764085,10679198,0,3,0,0,0,0
44214PIURA2_N,3566550,0,2676812,102224578,0,36,37,0,0,2
44213PIURA2_N,3577371,0,2685328,103872155,0,10,9,0,0,2
44321MARCONA,5429707,0,4073364,207422610,0,1,0,0,0,0
44321CARABAYLLO,236381,319,1186245,9058076,0,6,0,0,0,0
44321GUADALUPE_N,1417682,0,1064232,39555197,0,5,0,0,0,0
44321HUANUCO_N,1402607,0,1053212,38109580,0,1,0,0,0,0
44208PIURA2_N,3579105,0,2686664,103122785,0,47,47,0,0,2
44321TINGOM_ETS_N,346279,0,260784,24776707,0,2,0,0,0,0
44266PIURA2_N,3595809,0,2699194,106643347,0,54,54,0,0,2
44293PIURA2_N,3610548,0,2710806,104473730,0,162,50,0,0,2
44326PIURA2_N,3616761,0,2716608,103952375,0,88,16,0,0,2
44321CHIMBOTENVA_N,688511,0,517208,18902084,0,3,0,0,0,0
44207PIURA2_N,3633577,0,2727434,103703380,0,34,32,0,0,2
44265PIURA2_N,3638606,0,2731334,107811037,4,50,53,0,0,2
44232MARCONA,5501805,1,4127570,207525960,0,3,2,0,0,1
44292PIURA2_N,3647519,0,2739602,106742010,0,82,38,0,0,2
44321AGUAYTIA_N,156418,0,118152,29858105,0,3,0,0,0,0
44321COMBAPATA_N,3928516,0,2947302,126979265,0,6,0,0,0,0
44317PIURA2_N,3657920,0,2745432,106498201,0,17,2,0,0,2
44242PIURA2_N,3660972,0,2747672,106969313,0,55,46,0,0,2
44303PIURA2_N,3668469,0,2753646,106564400,0,34,4,0,0,2
44322TINTAYA_N,596990,0,448740,18081956,0,6,0,0,0,0
44322AYAVIRI,41874,4,209470,4562268,0,1,0,0,0,0
44322SANROS_N,1258511,0,944968,36176396,6,8,0,0,0,0
44228PIURA2_N,3686451,0,2767742,105768002,0,26,25,0,0,2
44322VENTANILLA,201174,313,1009260,6299776,2,1,0,0,0,0
44295PIURA2_N,3689019,0,2769554,108165582,0,87,20,0,0,2
44322HUAYUCACHI,273534,34,1368100,1667216,0,4,0,0,0,0
44322LANINA_N,2433547,0,1827294,72434535,0,4,0,0,0,0
44322YARABAMBA,4091919,0,3070062,209700168,0,4,0,0,0,0
44322JULIACA_N,165099,0,124684,6409709,0,5,0,0,0,0
44322MARCONA,5488256,0,4117308,207523028,0,7,0,0,0,0
44322CARABAYLLO,236930,284,1188485,9204121,0,8,0,0,0,0
44322GUADALUPE_N,1396633,0,1048628,39072409,0,4,0,0,0,0
44322PARAGSHA_NVA,183908,357,923425,9017060,3,8,0,0,0,0
44322PIURA2_N,3453810,0,2592278,99935882,0,11,0,0,0,0
44322TINGOM_ETS_N,343556,0,258722,24423586,0,2,0,0,0,0
44322ICA,142718,140,716855,13026282,0,22,0,0,0,0
44219PIURA2_N,3702744,0,2779460,108401533,0,43,39,0,0,2
44232PIURA2_N,3713779,0,2787580,107711623,0,31,27,0,0,2
44322CHIMBOTENVA_N,706132,0,530432,19477397,2,1,0,0,0,0
44220PIURA2_N,3714318,0,2788114,108568943,0,56,51,0,0,2
44322ABANCAY,1692015,0,1270032,47085399,0,1,0,0,0,0
44322REQUE,1530910,0,1149086,46597099,0,2,0,0,0,0
44322CHAVARRIA_N,801216,11,602416,22669797,1,1,0,0,0,0
44322AGUAYTIA_N,154637,0,116916,29427729,0,3,0,0,0,0
44209PIURA2_N,3716456,0,2789936,108060526,2,52,55,0,0,2
44306PIURA2_N,3734926,0,2803588,109175600,0,26,23,2,1204,2
44210PIURA2_N,3749112,0,2814420,109381751,0,57,57,0,0,2
44322PAPUJUNE,106972,0,75702,8527904,0,3,0,0,0,0
44240PIURA2_N,3752581,0,2816702,111261084,0,54,57,0,0,2
44211PIURA2_N,3755734,0,2819504,110115492,1,82,87,0,0,2
44323CHILCA1,207763,38,1041695,6660788,0,12,0,0,0,0
44229PIURA2_N,3764382,0,2825400,109638073,0,44,40,0,0,2
44323SOCABAYA_N,1946825,3,1461252,62991548,5,2,0,0,0,0
44323HUAYUCACHI,274215,26,1371500,1653512,0,2,0,1,2,0
44323LANINA_N,2539359,0,1906168,75684176,0,1,0,0,0,0
44323YARABAMBA,4093977,3,3071672,209935666,1,5,0,0,0,0
44323MARCONA,5482950,0,4113498,207783950,0,5,0,0,0,0
44323GUADALUPE_N,1422965,0,1068344,39777641,0,4,0,0,0,0
44323PIURA2_N,3418401,0,2565576,97994940,0,8,0,0,0,0
44323TINGOM_ETS_N,343594,0,258746,24339015,0,2,0,0,0,0
44323MOQUEGUA_N,95915,0,72442,4816274,4,6,0,15,3368,0
44323ICA,139745,140,702840,13278794,0,59,0,0,0,0
44215PIURA2_N,3769119,0,2829214,110676483,1,47,53,0,0,2
44336PIURA2_N,3774659,0,2834914,109894596,0,141,10,0,0,2
44218PIURA2_N,3777737,0,2835976,110740539,0,50,40,0,0,2
44323ABANCAY,1695682,1,1272638,47233588,0,2,0,0,0,0
44323REQUE,1546827,0,1161026,47324481,0,2,0,0,0,0
44323AGUAYTIA_N,154541,0,116850,29418068,0,1,0,1,2,0
44323PARAMONGA_N,1834034,1,1378118,53478563,0,18,0,0,0,0
44233PIURA2_N,3782292,0,2838880,109747630,0,13,13,0,0,2
44323TRUJILLO_N,2773154,3,2083490,88414275,27,2,0,0,0,0
44323COTARUSE_N,1581457,1,1186926,52117695,1,7,0,0,0,0
44323PAPUJUNE,102584,0,71098,8169105,4,8,0,0,0,0
44324TOCACHE_N,819041,30,616216,22433161,28,2,0,0,0,0
44212PIURA2_N,3794093,0,2848624,111548397,0,34,31,0,0,2
44324SANROS_N,1445703,0,1085256,41763590,0,3,0,0,0,0
44324VENTANILLA,198986,266,997835,6739578,0,4,0,0,0,0
44244MARCONA,5502807,0,4128664,209813698,0,1,1,1,18,1
44324SOCABAYA_N,1937116,0,1453856,62655814,0,4,0,0,0,0
44324LANINA_N,2500292,0,1876834,74257866,0,4,0,0,0,0
44235PIURA2_N,3796897,0,2850498,109237477,0,62,61,0,0,2
44324MARCONA,5501468,0,4127478,206663990,0,5,0,0,0,0
44203PIURA2_N,3804358,0,2855770,110812962,0,50,42,0,0,2
44324GUADALUPE_N,1365815,0,1025570,38215043,0,7,0,0,0,0
44324PARAGSHA_NVA,182624,407,917390,8904768,6,3,0,0,0,0
44327PIURA2_N,3810706,0,2861088,111095959,0,56,8,0,0,2
44324TINGOM_ETS_N,341309,0,257048,24229042,0,2,0,1,2,0
44215MARCONA,5533758,1,4151810,205763588,1,1,1,0,0,1
44324MOQUEGUA_N,95638,0,72358,4771234,1,6,0,2,42158,0
44324SANJUAN_N,931015,2,699860,25913046,7,2,0,0,0,0
44302PIURA2_N,3816603,0,2864532,111823838,0,21,2,0,0,2
44324ZORRITOS_N,1079978,0,811864,30248099,0,1,0,0,0,0
44324CARAPONGO,662260,0,497088,31306164,0,1,0,0,0,0
44236PIURA2_N,3817486,0,2865792,111645553,0,63,61,0,0,2
44241PIURA2_N,3820171,0,2867496,113380062,0,26,24,0,0,2
44324ABANCAY,1702369,2,1277800,47558002,0,6,0,1,70,0
44324CHAVARRIA_N,905216,0,679932,25814029,0,8,0,1,6,0
44324PARAMONGA_N,2143376,1,1609768,64424431,0,19,0,0,0,0
44231PIURA2_N,3820879,0,2868528,111750990,0,34,30,0,0,2
44263PIURA2_N,3824854,0,2870498,113306971,0,21,19,1,2,2
44324COTARUSE_N,1596818,3,1198454,52984056,0,1,0,0,0,0
44324PAPUJUNE,104450,0,73230,8379698,0,8,0,0,0,0
44325SANROS_N,1416538,1,1063436,40849919,1,1,0,0,0,0
44298PIURA2_N,3835216,0,2878506,112835974,0,106,43,0,0,2
44325VENTANILLA,199551,261,1000710,6582318,2,2,0,0,0,0
44224PIURA2_N,3845196,0,2886110,112349380,0,51,47,0,0,2
44325SOCABAYA_N,1921370,0,1442078,62617436,1,2,0,0,0,0
44325HUAYUCACHI,275268,10,1376515,1677868,2,2,0,3,284,0
44325QUENCORO_N,1935928,0,1453684,53637526,1,2,0,0,0,0
44325LANINA_N,2589931,0,1944290,76959359,1,3,0,0,0,0
44325MARCONA,5536454,0,4153626,208525741,1,1,0,0,0,0
44238PIURA2_N,3845607,0,2886362,115072920,0,33,34,0,0,2
44325PARAGSHA_NVA,188102,331,944190,9141211,5,3,0,0,0,0
44325HUANUCO_N,1353893,0,1016620,36778893,1,5,0,0,0,0
44205PIURA2_N,3847405,0,2888634,113307588,11,38,37,0,0,2
44325ICA,132022,119,662670,14981957,2,6,0,0,0,0
44325ZORRITOS_N,745074,0,560726,20733644,1,4,0,0,0,0
44325TALARA N,195188,10,147582,5325632,9,2,0,0,0,0
44201PIURA2_N,3853093,0,2892042,112753471,0,42,38,0,0,2
44226PIURA2_N,3855087,0,2893710,112981007,0,64,63,0,0,2
44325ABANCAY,1697356,6,1274328,47295971,6,6,0,0,0,0
44325CHAVARRIA_N,701792,5,527720,19946718,3,3,0,0,0,0
44325PARAMONGA_N,2185800,0,1641418,66273266,1,9,0,0,0,0
44325CHICLAYO_N,1541647,0,1157706,53293167,3,3,0,0,0,0
44325TRUJILLO_N,2837094,1,2130128,88249507,1,1,0,0,0,0
44309PIURA2_N,3855168,0,2893714,112609629,0,27,35,0,0,2
44206PIURA2_N,3859783,0,2897132,112862679,0,32,37,0,0,2
44239PIURA2_N,3860727,0,2897524,115277864,0,54,53,0,0,2
44202MARCONA,5536883,0,4153848,208113673,0,4,4,3,6486,1
44245PIURA2_N,3865108,0,2901682,113944920,2,76,67,0,0,2
44230PIURA2_N,3868336,0,2903758,112783734,0,66,67,0,0,2
44326QUENCORO_N,1886001,0,1416170,52273824,0,2,0,0,0,0
44326LANINA_N,2579759,0,1936644,76227885,0,5,0,0,0,0
44225PIURA2_N,3869559,0,2904704,113358907,0,45,38,0,0,2
44326GUADALUPE_N,1355784,0,1017896,37891267,0,3,0,0,0,0
44326PARAGSHA_NVA,178850,386,898310,8828237,7,8,0,0,0,0
44326HUANUCO_N,1372764,0,1030790,37291423,0,6,0,5,4301,0
44256PIURA2_N,3874055,0,2907816,112133301,1,50,46,0,0,2
44223PIURA2_N,3886186,0,2917256,114438029,0,31,30,0,0,2
44326ICA,137765,133,691270,14141838,0,6,0,0,0,0
44335PIURA2_N,3889931,0,2920086,113470980,0,153,9,0,0,2
44326TALARA N,195762,0,147904,5333606,0,6,0,0,0,0
44326CARAPONGO,658792,0,494484,30531488,0,8,0,0,0,0
44222PIURA2_N,3901601,0,2928426,115564162,0,56,52,0,0,2
44202PIURA2_N,3919227,0,2941770,114444740,0,52,43,0,0,2
44326REQUE,1556917,0,1168584,47498455,0,4,0,0,0,0
44308PIURA2_N,3933283,0,2952110,115918783,1,34,9,0,0,2
44326PARAMONGA_N,2375046,0,1782948,68418459,0,16,0,0,0,0
44326CHICLAYO_N,1535165,0,1152534,51904912,0,2,0,0,0,0
44326TRUJILLO_N,2819400,0,2116366,88846136,0,3,0,0,0,0
44327SANROS_N,1402939,0,1053210,40332740,0,2,0,0,0,0
44327ZAPALLAL,233978,537,1173485,2363999,0,10,0,0,0,0
44327VENTANILLA,200662,325,1007235,6304528,0,4,0,1,2,0
44327TRUJILLNUEV,145210,3887,754300,10875006,0,2,0,0,0,0
44327HUAYUCACHI,273160,48,1366340,1627750,0,2,0,0,0,0
44327OLLEROS,256491,501,1286940,2704053,0,4,0,0,0,0
44327LANINA_N,2586141,0,1941410,76608499,0,5,0,0,0,0
44327YARABAMBA,4042816,0,3033192,204594532,0,1,0,0,0,0
44327MARCONA,5448355,0,4087380,207371922,0,3,0,0,0,0
44227PIURA2_N,3934006,0,2953322,116256004,0,71,54,0,0,2
44327GUADALUPE_N,1404934,0,1055052,39216690,0,2,0,0,0,0
44217PIURA2_N,3935432,0,2953676,116145139,0,64,53,0,0,2
44327HUANUCO_N,1360946,1,1022262,36996401,7,3,0,0,0,0
44252PIURA2_N,3935935,0,2953910,115668853,1,16,13,0,0,2
44327TINGOM_ETS_N,346781,0,261138,24799074,0,2,0,0,0,0
44327ICA,148813,100,746185,12379511,0,21,0,0,0,0
44327ZORRITOS_N,816630,0,614594,22724361,0,36,0,0,0,0
44200PIURA2_N,3937194,0,2955230,114453655,0,36,32,0,0,2
44327CHIMBOTENVA_N,648642,0,487496,17880417,0,5,0,0,0,0
44301PIURA2_N,3944616,0,2960640,116876488,0,17,2,0,0,2
44327REQUE,1578159,0,1184560,48388894,0,20,0,0,0,0
44327CHAVARRIA_N,841404,4,632264,23977299,0,6,0,0,0,0
44305PIURA2_N,3954287,0,2968006,115862115,0,30,3,0,0,2
44327CHICLAYO_N,1576698,0,1183594,53478354,0,3,0,0,0,0
44316PIURA2_N,3959237,0,2971448,118526724,0,27,1,0,0,2
44315PIURA2_N,3964066,0,2974894,117315154,1,31,2,0,0,2
44328AZANGARO,171631,0,858220,1926868,0,2,0,0,0,0
44328AYAVIRI,40043,0,200275,4561064,0,1,0,0,0,0
44328SANROS_N,1379626,1,1035742,39561545,0,5,0,0,0,0
44311PIURA2_N,3966148,0,2977200,116896752,0,32,4,0,0,2
44328VENTANILLA,197477,349,991210,6427155,2,4,0,0,0,0
44328SOCABAYA_N,1928280,0,1447200,62650557,0,2,0,0,0,0
44328TRUJILLNUEV,160555,3818,828955,8432220,0,2,0,0,0,0
44328LANINA_N,2383933,0,1789724,70048378,0,3,0,0,0,0
44328CARABAYLLO,258638,329,1304530,7110690,0,35,0,0,0,0
44216PIURA2_N,3966727,0,2977636,117531909,0,26,24,0,0,2
44328PARAGSHA_NVA,181286,352,910375,8872315,0,8,0,0,0,0
44218MARCONA,5539143,5,4155622,208017967,0,1,1,0,0,1
44210MARCONA,5560801,5,4171836,206982605,0,7,7,0,0,1
44328TINGOM_ETS_N,339558,0,255710,24191373,0,1,0,0,0,0
44328ICA,147755,121,741795,12489893,0,13,0,0,0,0
44332PIURA2_N,3983186,0,2990444,118771541,0,123,7,0,0,2
44230MARCONA,5564735,1,4174682,208834921,0,14,19,0,0,1
44328CARAPONGO,621014,0,466158,25820043,0,3,0,0,0,0
44328CHIMBOTENVA_N,398329,0,299624,10851690,0,7,0,0,0,0
44319PIURA2_N,3992299,0,2996788,117753558,0,55,5,0,0,2
44208MARCONA,5565966,1,4175638,207858031,0,5,4,0,0,1
44328CHAVARRIA_N,843720,4,633938,23957075,0,6,0,0,0,0
44328COMBAPATA_N,3977276,0,2983734,128269870,0,1,0,0,0,0
44199PIURA2_N,3994498,0,2998626,117371098,0,38,35,0,0,2
44248PIURA2_N,3997397,0,3000288,117942617,0,25,16,0,0,2
44258PIURA2_N,4001546,0,3003268,118028969,0,36,31,0,0,2
44234PIURA2_N,4001841,0,3003396,118111012,0,77,73,0,0,2
44329SANROS_N,1369104,0,1027886,39322055,0,2,0,0,0,0
44329TINGOMARIA,138789,42,694410,5385826,0,1,0,0,0,0
44329HUACHO,119369,187,598960,6268483,0,1,0,0,0,0
44329VENTANILLA,202480,243,1015190,6291448,0,4,0,0,0,0
44329PUNO_N,333453,1,251218,11117366,0,6,0,0,0,0
44329MARCONA,5427235,0,4071504,206365745,0,2,0,0,0,0
44329GUADALUPE_N,1283138,4,964340,35878045,2,13,0,0,0,0
44284COMBAPATA_N,4017486,0,3014088,130881351,0,10,2,0,0,2
44302YARABAMBA,4028188,0,3022360,204411814,0,8,3,0,0,2
44329ICA,155572,129,781485,10928340,0,24,0,0,0,0
44254PIURA2_N,4039367,0,3031954,119396485,1,30,26,0,0,2
44329COMBAPATA_N,4055799,0,3042890,131723189,0,11,1,0,0,2
44255PIURA2_N,4055551,0,3043956,119955079,0,26,15,0,0,2
44329REQUE,1234745,0,927574,36682432,8,6,0,0,0,0
44303COMBAPATA_N,4064827,0,3049794,132985577,0,22,2,0,0,2
44333PIURA2_N,4072328,0,3057916,121578832,1,96,128,1,21,2
44282YARABAMBA,4077009,0,3059050,205262625,1,1,1,0,0,2
44272YARABAMBA,4095780,0,3073088,211398031,1,2,2,0,0,2
44246PIURA2_N,4096905,0,3075502,121479718,0,45,44,0,0,2
44275YARABAMBA,4113875,0,3086562,212003420,1,8,7,0,0,2
44330SANROS_N,1346634,0,1010966,38598142,0,7,0,0,0,0
44330TINGOMARIA,139885,13,699610,5362778,0,1,0,0,0,0
44330ZAPALLAL,233856,542,1172360,2314105,13,10,0,0,0,0
44330VENTANILLA,199898,282,1002625,6348525,0,2,0,0,0,0
44330HUAYUCACHI,273413,55,1367735,1527756,0,4,0,0,0,0
44330QUENCORO_N,1792948,0,1346334,49547601,0,2,0,0,0,0
44330YARABAMBA,4106031,0,3080670,210743378,0,1,0,0,0,0
44330MARCONA,5493620,0,4121368,207115184,0,3,0,0,0,0
44269YARABAMBA,4113946,0,3086640,211296398,0,1,1,0,0,2
44330GUADALUPE_N,1281949,0,963048,35770313,0,2,0,0,0,0
44254YARABAMBA,4118428,0,3090046,213023602,1,2,2,0,0,2
44334PIURA2_N,4117072,0,3092684,122767328,1,63,4,0,0,2
44330SANJUAN_N,734020,0,551940,20461562,0,6,0,0,0,0
44330ICA,157036,129,787805,10787531,0,24,0,0,0,0
44298YARABAMBA,4146039,0,3110686,214966493,0,4,3,0,0,2
44294YARABAMBA,4146128,0,3110790,211827254,0,2,1,0,0,2
44294MANTARO_N,4146640,0,3110820,131987633,0,6,4,0,0,2
44330CHAVARRIA_N,859082,7,645798,24480303,4,3,0,0,0,0
44330COMBAPATA_N,4073916,0,3056764,132318375,0,2,0,0,0,0
44297YARABAMBA,4170734,0,3129248,213539480,0,1,1,0,0,2
44288YARABAMBA,4177746,0,3134448,213177175,0,2,2,0,0,2
44313PIURA2_N,4190030,0,3144650,124364048,0,13,2,0,0,2
44318PIURA2_N,4268304,0,3203116,128734675,0,69,6,0,0,2
44331VENTANILLA,199066,290,998555,6460956,0,2,0,0,0,0
44331TRUJILLNUEV,152330,4109,791655,9979689,7,6,0,0,0,0
44312PIURA2_N,4421170,0,3318112,132652609,0,15,1,0,0,2
44331LANINA_N,2500106,0,1876860,73457578,0,8,0,0,0,0
44240MARCONA,5141692,0,3857274,203023839,0,1,2,0,0,2
44331MARCONA,5508303,0,4132394,207579627,0,1,0,0,0,0
44311MARCONA,5347559,0,4011814,192271526,0,11,11,0,0,2
44331GUADALUPE_N,1416344,0,1063516,39581795,0,2,0,0,0,0
44219MARCONA,5455430,0,4092712,207130755,0,14,9,0,0,2
44331HUANUCO_N,1313581,0,986416,35681272,0,6,0,0,0,0
44223MARCONA,5467068,0,4101402,207404892,0,4,3,0,0,2
44331ICA,154636,114,777035,11434222,0,27,0,0,0,0
44331ZORRITOS_N,1050853,0,790068,29433185,0,4,0,0,0,0
44331TALARA N,182308,0,137734,4969815,0,3,0,0,0,0
44331CARAPONGO,660651,0,495894,29648494,0,2,0,0,0,0
44234MARCONA,5477021,0,4109040,207533471,0,4,2,0,0,2
44238MARCONA,5526230,0,4145758,207922978,0,5,7,0,0,2
44331CHAVARRIA_N,836276,2,628324,23786451,0,2,0,0,0,0
44331COMBAPATA_N,4123853,0,3093742,134161125,0,1,0,0,0,0
44224MARCONA,5529822,0,4148546,208414859,0,3,3,0,0,2
44248MARCONA,5538117,0,4154820,213575622,0,2,7,0,0,2
44331TRUJILLO_N,2790095,0,2094488,86985652,0,4,0,0,0,0
44332POMACO,213342,56,1067270,8695608,5,1,0,1,2,0
44332AZANGARO,172232,4,861245,1895353,0,2,0,1,4,0
44252MARCONA,5539284,0,4155592,213187135,1,2,3,0,0,2
44332ZAPALLAL,233576,488,1170620,2403388,7,18,0,1,2,0
44221MARCONA,5570487,2,4179356,209330864,5,3,2,0,0,1
44211MARCONA,5571666,3,4179968,207293576,1,3,1,0,0,1
44332HUAYUCACHI,275383,18,1377180,1599068,0,2,0,0,0,0
44332QUENCORO_N,1771789,0,1330500,48978741,0,6,0,1,22,0
44332LANINA_N,2537862,0,1905266,74484367,0,9,0,0,0,0
44217MARCONA,5542311,0,4157820,208488590,0,12,8,0,0,2
44332MARCONA,5576378,0,4183420,209192461,0,3,0,0,0,0
44332CARABAYLLO,252167,336,1270190,7604213,0,12,0,1,6,0
44332GUADALUPE_N,1517871,0,1139320,42196459,0,5,0,1,2,0
44332PARAGSHA_NVA,188219,394,945345,9100868,0,5,0,0,0,0
44268MARCONA,5543427,0,4158688,213133750,1,1,1,0,0,2
44231MARCONA,5571464,17,4180128,208367504,0,7,5,0,0,1
44332PLANICIE,207025,252,1037645,6457349,0,1,0,2,24,0
44332SANJUAN_N,874080,0,657462,24298418,0,1,0,0,0,0
44332ICA,144128,122,723155,13045944,0,9,0,1,4,0
44332ZORRITOS_N,961711,0,723160,26720723,0,7,0,0,0,0
44332TALARA N,206007,0,155394,5603804,0,2,0,0,0,0
44235MARCONA,5547231,0,4161616,208621565,0,4,3,0,0,2
44207MARCONA,5550804,0,4164322,209631495,0,4,4,0,0,2
44332ABANCAY,1674611,0,1256762,46753322,0,1,0,0,0,0
